"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
   Cervejas e chopes,"1,43","0,02","0,80","1,79","3,62","2,59","5,04","20,73"
   Outras bebidas alcoólicas,"0,64",-,"0,05","1,80",-,"4,54",-,-
   Outras,"9,24","6,16","9,13","12,17","13,47","6,89","4,62","22,40"
  Enlatados e conservas,"3,54","1,20","5,82","4,77","2,27","5,08","7,50","1,94"
  Sal e condimentos,"6,18","4,27","4,71","8,81","5,31","9,56","14,25","15,04"
   Massa de tomate,"0,28","0,23","0,21","0,40","0,31","0,48","0,26",-
   Maionese,"0,37","0,11","0,13","0,59","0,31","1,52","0,91","4,47"
   Sal refinado,"0,46","0,51","0,52","0,42","0,20","0,13","0,43","1,69"
   Outros,"5,07","3,43","3,85","7,41","4,49","7,43","12,65","8,88"
  Alimentos preparados,"12,59","8,20","6,38","13,95","17,40","57,22","35,73","13,73"
  Outros alimentos,"28,29","33,32","12,24","42,17","22,36","8,18","18,50",-
 Alimentação fora do domicílio,"190,44","114,47","176,07","226,47","338,00","296,82","331,93","176,25"
  Almoço e jantar,"114,04","61,49","98,91","142,65","186,84","232,51","258,74","129,11"
"  Café, leite, café/leite e chocolate","3,24","3,06","3,29","3,61","2,96","4,77","0,21","3,07"
  Sanduíches e salgados,"15,97","8,60","13,77","18,73","36,30","21,65","24,86","21,77"
  Refrigerantes e outras bebidas não alcoólicas ,"16,19","11,68","17,68","19,62","20,60","19,74","8,82","17,15"
  Lanches,"16,70","11,42","17,83","21,96","24,62","6,28","17,24","4,73"
"  Cervejas, chopes e outras bebidas alcoólicas ","10,71","11,63","6,52","8,08","26,27","4,61","17,61",-
  Alimentação light e diet,"0,02",-,-,-,"0,17",-,-,-
  Outras,"13,58","6,59","18,07","11,82","40,23","7,27","4,46","0,43"
Número de famílias,234988,83340,52278,60846,22137,8341,5463,2584
Tamanho médio da família,"3,61","3,11","3,72","4,07","3,99","3,44","4,09","2,94"
