"Alimento","Região Norte",Unidades da Federação,Rondonia,Acre,Amazonas,Roraima,Pará,Amapá,Tocantins
      Banana-prata,"2,057","0,799","2,005","2,892","1,717","2,078","2,897","0,939"
      Outras bananas,"0,639","0,399","1,198","0,580","0,560","0,676","1,141","0,312"
      Goiaba,"0,194","0,081",-,"0,062","0,166","0,346","0,079",-
      Laranja-baía,"0,005",-,"0,026",-,-,"0,004",-,"0,017"
      Laranja-lima,"0,274","0,113","0,216","0,422","0,069","0,200","0,539","0,446"
      Laranja-pera,"0,868","0,847","0,783","0,290",-,"1,350","0,348","0,319"
      Laranja-seleta,"0,169","0,689",-,"0,157","1,727",-,"0,037","0,185"
      Outras laranjas,"0,735","0,772","0,851","0,782","0,241","0,745","0,906","0,525"
      Limão comum,"0,579","0,295","0,645","0,713","0,331","0,575","1,421","0,178"
      Mamão,"0,556","0,597","1,043","0,705","0,969","0,471","0,633","0,150"
      Manga,"0,288","0,357","0,365","0,316",-,"0,314","0,148","0,130"
      Maracujá,"0,202","0,177","0,270","0,224","0,163","0,206","0,179","0,144"
      Melancia,"2,070","1,862","1,555","2,123","3,309","1,940","3,227","2,141"
      Melão,"0,461","0,566","0,394","0,399","0,153","0,508","0,752","0,227"
      Tangerina,"0,201","0,160","0,263","0,216","0,130","0,189","0,299","0,212"
      Outras,"0,354","0,252","0,604","0,354","0,108","0,413","0,331","0,103"
   Frutas de clima temperado,"1,477","2,516","2,017","1,168","1,530","1,342","2,231","1,111"
      Ameixa,"0,016","0,041","0,049","0,021","0,028","0,007",-,"0,013"
      Caqui,"0,023","0,158","0,022","0,006","0,030",-,"0,044","0,029"
      Maçã,"1,006","1,790","1,471","0,736","0,840","0,926","1,469","0,790"
      Morango,"0,043","0,061","0,003","0,058","0,032","0,042","0,009","0,039"
      Pera,"0,107","0,107","0,086","0,114","0,209","0,091","0,270","0,067"
      Pêssego,"0,004","0,029","0,010",-,"0,011",-,-,-
      Uva,"0,268","0,326","0,353","0,219","0,333","0,272","0,408","0,167"
      Outras,"0,010","0,005","0,023","0,014","0,047","0,003","0,030","0,007"
"Cocos, castanhas e nozes","9,530","0,151","3,131","1,943","0,502","16,164","27,247","0,064"
   Cocos,"9,478","0,142","3,127","1,866","0,492","16,135","26,812","0,064"
      Açaí (emulsão),"9,290","0,091","2,832","1,644","0,407","15,952","26,192","0,034"
      Coco-da-baía,"0,047","0,003","0,020","0,050","0,037","0,070",-,"0,006"
      Outros,"0,141","0,048","0,274","0,172","0,048","0,112","0,620","0,024"
   Castanhas e nozes,"0,052","0,009","0,004","0,076","0,010","0,030","0,434",-
"Farinhas, féculas e massas","17,889","8,752","13,385","17,430","14,450","21,987","26,535","5,926"
   Farinhas,"12,242","4,754","7,702","11,428","3,816","16,414","18,763","1,701"
      Farinha de mandioca,"10,790","1,352","6,744","10,066","2,115","15,224","17,020","0,745"
      Farinha de rosca,"0,018","0,051",-,"0,018",-,"0,017","0,028",-
      Farinha de trigo,"1,238","3,301","0,894","1,102","1,399","0,994","1,510","0,577"
      Farinha vitaminada,"0,049","0,004","0,017","0,036","0,071","0,060","0,177","0,015"
      Outras,"0,147","0,045","0,047","0,206","0,231","0,118","0,029","0,363"
   Féculas,"3,008","2,115","3,564","2,880","7,706","2,905","3,329","2,877"
      Amido de milho,"0,036","0,078","0,018","0,036","0,066","0,026","0,063","0,036"
      Creme de arroz,"0,207","0,053","0,119","0,218","0,183","0,259","0,262","0,098"
      Creme de milho,"0,016",-,"0,005","0,008","0,011","0,025","0,014","0,015"
      Fécula de mandioca,"1,346","0,592","2,129","1,373","1,866","1,417","1,783","0,912"
      Flocos de aveia,"0,059","0,071","0,054","0,042","0,030","0,074","0,078","0,009"
      Flocos de milho,"0,287","0,131","0,453","0,147","0,728","0,203","0,083","1,147"
      Flocos de outros cereais,"0,189","0,044","0,098","0,111","0,210","0,258","0,141","0,245"
      Fubá de milho,"0,867","1,146","0,687","0,946","4,612","0,645","0,906","0,414"
      Outras,-,-,-,-,-,-,-,-
   Massas,"2,639","1,883","2,119","3,122","2,928","2,668","4,442","1,348"
      Macarrão com ovos,"0,313","0,255","0,365","0,440","0,289","0,299","0,183","0,177"
      Macarrão não especificado,"1,107","0,572","1,294","1,153","1,175","1,205","1,813","0,559"
      Macarrão sem ovos,"0,969","0,634","0,297","1,352","1,187","0,925","2,046","0,349"
      Massa de lasanha,"0,057","0,106","0,049","0,058","0,216","0,031","0,082","0,077"
      Massa de pastel,"0,049","0,061",-,"0,003","0,034","0,079","0,021","0,036"
      Massa de pizza,"0,094","0,165","0,114","0,028","0,027","0,104","0,261","0,045"
      Outras,"0,051","0,090",-,"0,088",-,"0,026","0,036","0,105"
Panificados,"14,371","8,574","17,589","22,987","14,617","12,702","19,202","3,829"
   Pães,"11,196","5,423","13,578","20,121","12,243","9,290","14,698","2,058"
      Pão caseiro,"0,628","0,349","0,173","0,986","0,077","0,699","0,728","0,019"
      Pão de forma de padaria,"0,095","0,081","0,199","0,061","0,049","0,102","0,167","0,082"
      Pão de forma industrializado,"0,112","0,106","0,070","0,154","0,018","0,114","0,108","0,059"
      Pão de milho,"0,009","0,006","0,049",-,-,"0,013","0,006",-
      Pão de queijo,"0,168","0,102","0,159","0,190","0,091","0,177","0,073","0,217"
      Pão doce,"0,240","0,297","0,187","0,266","0,022","0,256","0,286","0,104"
      Pão francês,"9,274","4,146","10,478","17,695","11,658","7,392","11,495","1,431"
      Pão integral,"0,114","0,101","0,040","0,242","0,101","0,085","0,048","0,046"
      Torrada,"0,127","0,052","0,100","0,138","0,016","0,165","0,179","0,005"
      Outros,"0,428","0,183","2,124","0,388","0,212","0,287","1,609","0,095"
   Bolos,"0,395","0,389","0,563","0,451","0,492","0,343","0,887","0,167"
"   Biscoitos, roscas, etc.","2,779","2,762","3,448","2,416","1,883","3,069","3,618","1,604"
      Biscoito doce,"0,932","1,321","1,171","0,740","0,567","0,991","0,923","0,642"
      Biscoito não especificado,"0,071","0,050","0,122","0,064","0,205","0,079","0,047","0,012"
      Biscoito salgado,"1,586","1,100","1,979","1,451","0,978","1,821","2,413","0,737"
      Rosca doce,"0,088","0,252","0,026","0,026","0,057","0,075","0,131","0,159"
      Rosca não especificada,"0,072","0,033","0,130","0,102","0,074","0,064","0,074","0,054"
      Rosca salgada,"0,025","0,007","0,017","0,027",-,"0,037","0,002",-
      Outros,"0,004",-,"0,002","0,006",-,"0,003","0,028",-
Carnes,"21,511","16,185","28,399","17,736","18,108","23,905","30,517","16,506"
   Carnes bovinas de primeira,"4,438","3,458","5,495","3,821","4,019","4,571","4,963","5,657"
      Alcatra,"0,343","0,169","0,378","0,118","0,265","0,476","0,530","0,285"
      Carne moída,"0,346","0,126","0,344","0,374","0,126","0,393","0,438","0,296"
      Carne não especificada,"2,204","1,363","2,166","1,983","2,396","2,112","1,623","4,492"
      Chã de dentro,"0,314","0,272","0,331","0,362","0,206","0,341","0,277","0,137"
      Contrafilé,"0,830","1,084","1,694","0,716","0,691","0,786","1,566","0,248"
      Filé-mignon,"0,078","0,048","0,099","0,057",-,"0,108","0,110",-
      Lagarto comum,"0,107","0,229","0,195","0,102","0,136","0,075",-,"0,157"
      Lagarto redondo,"0,077",-,"0,060",-,-,"0,136","0,206",-
      Patinho,"0,139","0,168","0,229","0,109","0,199","0,145","0,214","0,043"
   Carnes bovinas de segunda,"5,352","4,720","6,534","3,148","5,398","6,563","5,176","4,433"
      Acém,"0,396","0,391","0,474","0,362","0,275","0,431","0,903","0,031"
      Capa de filé,"0,156","0,033","0,153","0,091","0,018","0,221","0,292","0,078"
      Carne moída,"0,775","0,502","0,745","0,388","1,061","0,975","0,783","0,888"
      Carne não especificada,"1,916","1,042","3,322","1,208","1,630","2,529","0,956","1,163"
      Costela,"0,891","1,452","0,762","0,353","1,290","0,962","0,666","1,286"
      Músculo,"0,311","0,269","0,424","0,301","0,464","0,274","0,254","0,500"
      Pá,"0,315","0,193","0,436","0,202","0,558","0,366","0,792","0,061"
      Peito,"0,203","0,095","0,182","0,066",-,"0,296","0,514","0,069"
      Outras,"0,390","0,744","0,035","0,176","0,100","0,510","0,016","0,357"
   Carnes bovinas outras,"6,662","3,268","8,098","5,582","5,446","7,870","11,266","3,781"
      Carne de hambúrguer,"0,042","0,011",-,"0,038","0,048","0,022","0,444","0,007"
      Carne de sol,"0,121","0,037","0,044","0,064","0,146","0,143","0,118","0,268"
      Carne moída não especificada,"0,629","0,416","0,835","0,594","0,385","0,667","1,713","0,141"
      Carne não especificada,"2,721","1,742","3,910","2,577","2,416","2,738","4,877","2,406"
      Carne-seca,"0,897","0,160","0,075","0,209","0,036","1,651","0,959","0,040"
      Mocotó,"0,081",-,"0,359","0,087","0,022","0,087","0,067",-
      Outras,"2,171","0,903","2,876","2,012","2,394","2,561","3,088","0,920"
   Carnes suínas com osso e sem osso,"1,103","1,565","1,424","0,704","0,432","1,105","2,306","0,985"
      Carré,"0,157","0,188","0,168","0,063","0,022","0,195","0,271","0,133"
      Costela,"0,092","0,101","0,012","0,134",-,"0,059","0,419","0,054"
      Lombo,"0,004",-,-,-,-,"0,002","0,011","0,026"
      Pernil,"0,033","0,238","0,028","0,007",-,-,"0,016","0,075"
      Porco eviscerado,"0,142","0,153","0,370",-,-,"0,222","0,074",-
      Outras,"0,675","0,885","0,845","0,500","0,409","0,627","1,516","0,697"
   Carnes suínas outras,"1,590","1,764","1,274","1,829","1,121","1,541","2,997","0,641"
      Carne salgada não especificada,"0,051","0,029","0,036","0,020",-,"0,083",-,"0,038"
      Costela de porco salgada,-,-,-,-,-,-,-,-
      Mortadela,"0,584","0,508","0,336","0,075","0,039","0,872","1,750","0,081"
      Paio,"0,001","0,007",-,-,-,-,-,-
      Pé de porco salgado,"0,002",-,"0,037",-,-,-,-,-
      Presunto,"0,141","0,175","0,196","0,123","0,257","0,115","0,317","0,123"
      Salame,"0,020","0,146",-,"0,001","0,006","0,012","0,001",-
      Salsicha comum,"0,565","0,587","0,551","1,405","0,747","0,251","0,382","0,176"
      Toucinho fresco,"0,024","0,070","0,010",-,"0,015","0,009",-,"0,138"
      Toucinho defumado,"0,054","0,195","0,017","0,019","0,038","0,044","0,085","0,046"
      Outras,"0,148","0,046","0,091","0,187","0,019","0,155","0,463","0,038"
   Carnes de outros animais,"2,365","1,409","5,574","2,652","1,693","2,255","3,809","1,009"
      Carne de cabrito,"0,011",-,-,-,"0,046","0,020",-,-
      Carne de carneiro,"0,009",-,-,-,-,"0,018",-,-
      Linguiça,"1,387","1,360","0,953","1,562","1,553","1,232","3,290","1,003"
      Outras,"0,958","0,049","4,620","1,090","0,094","0,985","0,518","0,006"
Vísceras,"0,751","0,594","0,163","0,869","0,374","0,902","0,581","0,345"
   Vísceras bovinas,"0,730","0,584","0,156","0,859","0,365","0,875","0,581","0,283"
      Bucho,"0,144","0,058",-,"0,136",-,"0,204","0,154","0,049"
      Fígado,"0,418","0,404","0,156","0,540","0,176","0,454","0,300","0,212"
      Língua,"0,025","0,013",-,"0,022","0,018","0,039","0,010",-
      Outras,"0,143","0,109",-,"0,161","0,171","0,179","0,116","0,021"
   Vísceras suínas,"0,021","0,010",-,"0,009","0,008","0,027",-,"0,063"
   Outras vísceras,"0,000",-,"0,007",-,-,-,-,-
Pescados,"9,855","2,369","9,553","13,998","3,475","11,141","13,597","1,039"
   Pescados de água salgada,"2,664","0,119","1,045","1,120","0,153","4,616","3,158","0,200"
      Anchova fresca,"0,009",-,-,"0,017",-,"0,010",-,-
      Bacalhau,"0,022",-,-,-,-,"0,046",-,-
      Bagre fresco,"0,076",-,"0,708",-,-,"0,088","0,015",-
      Cação fresco,"0,011",-,-,-,-,"0,023",-,-
      Camarão fresco,"0,509",-,-,"0,008","0,013","0,935","1,370",-
      Corvina fresca,"0,062","0,029",-,"0,062",-,"0,096",-,-
      Merluza em filé congelado,-,-,-,-,-,-,-,-
      Merluza em filé fresco,-,-,-,-,-,-,-,-
      Parati fresco,"0,014",-,-,-,-,"0,030",-,-
      Pescada em filé congelado,"0,007",-,-,-,-,"0,016",-,-
      Pescada em filé fresco,"0,014",-,-,-,-,"0,029",-,-
      Pescada fresca,"0,530",-,-,"0,158","0,017","0,990","0,542",-
      Pescadinha fresca,"0,056",-,-,"0,023",-,"0,098","0,088",-
      Sardinha em conserva,"0,125","0,054","0,140","0,153","0,084","0,137","0,166","0,051"
      Sardinha fresca,"0,113","0,020","0,171","0,313","0,026","0,046","0,154","0,056"
      Tainha fresca,"0,111",-,-,"0,301",-,"0,076","0,185",-
      Outros pescados em filé congelado,"0,014",-,-,"0,005",-,"0,025","0,002","0,010"
      Outros pescados em filé fresco,"0,103","0,016","0,001","0,019","0,013","0,188","0,135","0,013"
      Outros pescados frescos,"0,806",-,"0,025","0,060",-,"1,609","0,501","0,063"
      Outros pescados salgados,"0,083",-,-,-,-,"0,174",-,"0,007"
   Pescados de água doce,"5,450","1,610","6,127","10,898","0,661","4,558","8,504","0,465"
      Acará fresca,"0,036",-,"0,169","0,126",-,-,"0,012",-
      Acari fresco,"0,151",-,"1,849","0,186",-,"0,040","0,062",-
      Anujá fresco,"0,014",-,"0,228","0,012",-,-,"0,007",-
      Curimatã fresco,"0,295",-,"0,291","0,849","0,037","0,191","0,077",-
      Dourada fresca,"0,228",-,-,-,-,"0,464","0,165",-
      Jaraqui fresco,"0,596",-,-,"1,651",-,"0,494",-,-
      Lambari fresco,"0,141","0,037","0,497","0,377",-,"0,058","0,069",-
      Mapará fresco,"0,249",-,"0,295","0,169",-,"0,373","0,444",-
      Piau fresco,"0,071","0,242","0,193","0,175",-,-,-,-
      Surubim fresco,"0,086","0,059","0,239","0,176",-,"0,058",-,"0,039"
      Tambaqui fresco,"1,182","0,856","0,592","2,931","0,134","0,725","1,207","0,282"
      Tilápia fresca,"0,017","0,019",-,-,-,"0,027",-,"0,027"
      Traíra fresca,"0,043","0,060","0,190","0,015",-,"0,028","0,261",-
      Tucunaré fresco,"0,164","0,042",-,"0,538",-,"0,068","0,204",-
      Outros pescados em filé congelado,"0,003",-,-,"0,012","0,010",-,-,-
      Outros pescados em filé fresco,"0,043",-,-,"0,046","0,032","0,062","0,055",-
      Outros pescados frescos,"2,092","0,294","1,545","3,583","0,448","1,916","5,940","0,117"
      Outros pescados salgados,"0,040",-,"0,040","0,051",-,"0,056",-,-
   Pescados não especificados,"1,741","0,640","2,381","1,981","2,661","1,967","1,934","0,373"
      Peixe em filé congelado,-,-,-,-,-,-,-,-
      Peixe em filé fresco,"0,007",-,-,-,"0,132",-,"0,068",-
      Peixe fresco,"1,728","0,640","2,357","1,981","2,528","1,957","1,866","0,373"
      Peixe salgado,"0,006",-,"0,023",-,-,"0,010",-,-
Aves e ovos,"19,907","11,849","17,870","25,158","16,804","20,909","31,127","6,404"
   Aves,"17,349","9,805","15,289","22,286","13,932","18,253","27,535","5,261"
      Asa de frango,"0,216","0,354","0,056","0,141","0,044","0,196","0,222","0,506"
      Carne de frango não especificada,"0,482","0,125","0,263","0,337","0,364","0,703","0,206","0,350"
      Coxa de frango,"0,645","1,064","0,216","0,447","0,297","0,565","1,524","0,990"
      Dorso de frango,"0,017","0,162",-,-,-,"0,002",-,-
      Frango abatido (inteiro),"14,230","6,692","12,972","20,096","11,629","14,621","22,814","2,739"
      Frango vivo,"0,327","0,252","0,262","0,011",-,"0,593","0,081","0,023"
      Miúdos de frango,"0,040","0,038","0,063","0,019","0,018","0,040","0,005","0,110"
      Peito de frango,"1,096","1,040","0,917","0,831","1,446","1,215","2,338","0,510"
      Outras carnes de frango,"0,040","0,072","0,012","0,065","0,084","0,025","0,034","0,032"
      Pato  inteiro ou em cortes,"0,065",-,"0,329","0,118",-,"0,032","0,175",-
      Peru abatido,"0,164",-,-,"0,178","0,049","0,249","0,121",-
      Peru em cortes,"0,007","0,007","0,006","0,009","0,002","0,008","0,016",-
      Outras,"0,019",-,"0,194","0,033",-,"0,005",-,-
   Ovos,"2,558","2,044","2,581","2,871","2,872","2,657","3,592","1,143"
