"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
   Outras,"4,82","4,01","3,00","6,27","6,31","10,77","0,64","2,90"
  Enlatados e conservas,"1,77","1,96","1,42","1,61","1,82","2,90","0,54","10,32"
  Sal e condimentos,"9,43","6,00","5,68","11,65","17,53","20,75","11,76","7,81"
   Massa de tomate,"0,62","0,14","0,70","1,04","0,47","1,70",-,-
   Maionese,"0,91","0,41","0,36","0,83","3,71","1,81",-,-
   Sal refinado,"0,48","0,37","0,52","0,69","0,13","0,28",-,"3,04"
   Outros,"7,41","5,08","4,10","9,10","13,24","16,96","11,76","4,77"
  Alimentos preparados,"6,00","2,23","4,57","8,82","3,98","30,79","1,16","39,54"
  Outros alimentos,"17,35","7,91","10,29","9,01","45,34","89,54","119,90",-
 Alimentação fora do domicílio,"112,16","39,95","91,87","113,70","214,10","302,10","413,62","603,44"
  Almoço e jantar,"72,93","28,32","58,17","72,15","138,52","149,89","319,96","472,30"
"  Café, leite, café/leite e chocolate","1,25","0,71","1,37","1,16","2,26","1,90","1,44","5,74"
  Sanduíches e salgados,"12,60","6,43","13,33","13,71","10,62","53,57","19,15","51,03"
  Refrigerantes e outras bebidas não alcoólicas ,"4,84","1,69","3,73","5,69","9,49","12,85","9,56","22,16"
  Lanches,"9,48","0,71","8,24","7,62","34,87","20,42","31,54","6,92"
"  Cervejas, chopes e outras bebidas alcoólicas ","6,40","0,51","2,88","8,89","8,90","46,50","18,75","33,99"
  Alimentação light e diet,"0,04",-,"0,09","0,04",-,-,-,-
  Outras,"4,61","1,59","4,06","4,43","9,44","16,98","13,21","11,30"
Número de famílias,571682,171103,133991,173109,61913,16007,11543,4016
Tamanho médio da família,"3,04","2,59","2,93","3,30","3,47","3,94","3,47","3,05"
