"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
   Bebidas não alcoólicas light e diet,"0,83","0,12","0,07","0,20","0,96","0,97","2,45","12,41"
   Cervejas e chopes,"15,58","1,91","9,33","12,34","17,14","29,27","50,91","41,18"
   Outras bebidas alcoólicas,"6,97","1,27","1,68","3,44","4,25","20,15","32,34","44,97"
   Outras,"19,90","11,70","15,74","17,64","22,25","31,50","33,84","33,49"
  Enlatados e conservas,"4,79","1,74","2,91","3,28","6,26","8,82","8,70","18,90"
  Sal e condimentos,"11,74","5,94","11,49","11,13","11,11","18,05","16,48","26,31"
   Massa de tomate,"1,37","0,97","1,25","1,43","1,19","2,60","1,55","0,64"
   Maionese,"1,96","0,80","2,21","1,66","1,99","2,90","2,44","6,04"
   Sal refinado,"0,51","0,17","0,49","0,78","0,36","0,38","0,48","0,27"
   Outros,"7,90","4,00","7,54","7,26","7,56","12,18","12,01","19,37"
  Alimentos preparados,"14,02","3,24","8,54","9,93","17,22","22,05","34,01","64,90"
  Outros alimentos,"26,61","17,03","9,07","27,21","33,26","20,42","33,44","122,12"
 Alimentação fora do domicílio,"249,69","66,32","93,82","190,45","327,81","453,58","664,03","810,23"
  Almoço e jantar,"185,89","45,96","66,78","133,52","232,83","355,44","552,06","671,45"
"  Café, leite, café/leite e chocolate","4,33","0,51","1,33","2,58","9,84","4,82","3,73","19,39"
  Sanduíches e salgados,"18,06","5,00","7,24","17,88","25,21","29,86","23,70","44,09"
  Refrigerantes e outras bebidas não alcoólicas ,"6,82","2,75","3,93","6,79","10,74","6,95","8,22","10,02"
  Lanches,"14,73","2,21","4,53","11,83","18,02","29,12","44,95","46,64"
"  Cervejas, chopes e outras bebidas alcoólicas ","7,47","5,74","4,73","5,45","9,83","11,16","20,15","4,34"
  Alimentação light e diet,"0,12",-,"0,15","0,06","0,08","0,15",-,"1,80"
  Outras,"12,28","4,15","5,12","12,34","21,28","16,07","11,22","12,51"
Número de famílias,4155820,546135,643114,1433219,874122,343491,205262,110477
Tamanho médio da família,"2,72","2,06","2,44","2,80","2,98","3,08","2,98","2,79"
