"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
  Óleos e gorduras,"8,33","3,47","6,56","6,86","7,02","7,10","11,53","16,47"
   Óleo de soja,"3,02","2,24","2,32","2,51","3,66","4,21","3,87","2,74"
   Azeite de oliva,"3,65","0,87","3,02","2,36","1,58","2,20","6,15","10,45"
   Outros,"1,65","0,36","1,21","1,98","1,79","0,69","1,52","3,29"
  Bebidas e infusões,"51,23","25,50","24,48","36,69","41,86","61,86","78,78","100,02"
   Café moído,"9,85","6,56","7,01","9,09","9,58","13,34","8,90","14,35"
   Refrigerantes,"9,14","4,80","5,33","7,43","10,86","6,60","18,06","12,09"
   Bebidas não alcoólicas light e diet,"0,31",-,-,"0,05","0,05","0,43",-,"1,68"
   Cervejas e chopes,"15,79","9,40","5,94","10,97","6,24","20,54","33,13","31,24"
   Outras bebidas alcoólicas,"3,29",-,"0,92","2,06","0,79","4,74","1,26","13,24"
   Outras,"12,85","4,73","5,28","7,09","14,34","16,21","17,43","27,42"
  Enlatados e conservas,"5,85","1,39","2,02","4,39","7,67","4,18","13,55","8,60"
  Sal e condimentos,"10,81","6,66","5,85","10,01","10,39","9,34","16,39","17,07"
   Massa de tomate,"0,64","0,11","1,01","0,42","0,28","1,01","2,32","0,08"
   Maionese,"0,83","0,15","0,78","0,81","0,17","0,78","1,63","1,69"
   Sal refinado,"0,31","0,08","0,23","0,53","0,38","0,33","0,13","0,22"
   Outros,"9,04","6,33","3,83","8,25","9,55","7,22","12,31","15,08"
  Alimentos preparados,"19,26","4,00","10,21","12,28","21,88","15,11","27,17","45,47"
  Outros alimentos,"110,50","33,17","54,69","75,61","56,69","237,90","223,94","154,15"
 Alimentação fora do domicílio,"355,80","92,48","88,76","182,94","259,88","422,45","638,08","923,62"
  Almoço e jantar,"261,81","64,77","66,66","125,75","202,05","282,27","479,75","699,03"
"  Café, leite, café/leite e chocolate","2,65","0,45","1,37","1,77","3,59","3,09","3,46","5,00"
  Sanduíches e salgados,"31,96","11,20","8,74","23,00","22,44","46,12","44,07","73,22"
  Refrigerantes e outras bebidas não alcoólicas ,"6,79","2,74","2,39","5,09","5,33","9,11","9,92","14,03"
  Lanches,"22,69","2,60","4,45","13,75","12,30","38,34","49,93","48,14"
"  Cervejas, chopes e outras bebidas alcoólicas ","12,66","6,76","2,91","7,13","8,86","33,34","25,10","12,89"
  Alimentação light e diet,"0,10",-,-,"0,08",-,-,"0,75",-
  Outras,"17,15","3,95","2,24","6,37","5,30","10,19","25,10","71,32"
Número de famílias,976056,122078,105265,231752,161919,112133,103505,139403
Tamanho médio da família,"3,03","2,50","2,72","3,03","3,38","3,26","3,04","3,10"
