"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
   Outras bebidas alcoólicas,"1,16","0,15","0,94","0,43","1,01","2,76","25,94","32,04"
   Outras,"3,84","1,87","2,64","4,72","8,51","4,01","35,67","12,22"
  Enlatados e conservas,"3,72","2,55","2,87","4,77","3,65","7,01","22,04","10,45"
  Sal e condimentos,"5,53","3,57","4,89","6,65","8,63","6,55","31,75","9,38"
   Massa de tomate,"0,16","0,12","0,09","0,21","0,19","0,10","2,16",-
   Maionese,"0,18","0,02","0,10","0,28","0,21","0,18","4,41",-
   Sal refinado,"0,52","0,50","0,53","0,59","0,41","0,61",-,"0,55"
   Outros,"4,66","2,93","4,17","5,59","7,82","5,66","25,18","8,83"
  Alimentos preparados,"12,01","3,96","5,26","8,70","19,06","38,96","226,98","162,10"
  Outros alimentos,"7,23","4,33","4,12","6,73","33,07","2,58","34,77",-
 Alimentação fora do domicílio,"238,93","140,22","186,18","286,76","556,87","380,22","500,97","1715,24"
  Almoço e jantar,"146,29","84,03","112,91","183,48","367,55","245,16","314,90","561,43"
"  Café, leite, café/leite e chocolate","2,73","2,08","2,23","2,82","4,77","4,23","6,56","19,25"
  Sanduíches e salgados,"13,07","4,61","7,74","15,32","48,06","40,71","57,75","24,24"
  Refrigerantes e outras bebidas não alcoólicas ,"9,20","5,22","6,01","12,81","20,26","18,71","25,43","35,95"
  Lanches,"31,32","24,03","31,11","37,97","53,57","25,76","34,15","27,57"
"  Cervejas, chopes e outras bebidas alcoólicas ","21,92","12,79","9,75","20,35","30,38","31,06","19,44","934,01"
  Alimentação light e diet,"0,00","0,01",-,-,-,-,-,-
  Outras,"14,39","7,45","16,42","14,02","32,28","14,60","42,74","112,79"
Número de famílias,1017663,404413,248376,236814,71803,34264,15192,6802
Tamanho médio da família,"3,20","2,87","3,02","3,60","4,00","3,82","3,89","2,81"
